,hour,SegmentOffer,SegmentDispatch,SegmentEmissions,MaxDual,MinDual,Zone,LMP,MarginalCost,Profit,PreviousOffer
118_RTPV_2-0,6,0.000000,0.100000,0.000000,919.794214,0.000000,118,23.128959,0.000000,2.3128959,0.000000
118_RTPV_2-1,6,0.000000,0.000000,0.000000,919.794214,0.000000,118,23.128959,0.000000,0.0,0.000000
118_RTPV_2-2,6,0.000000,0.000000,0.000000,919.794214,0.000000,118,23.128959,0.000000,0.0,0.000000
118_RTPV_2-3,6,0.000000,0.000000,0.000000,919.794214,0.000000,118,23.128959,0.000000,0.0,0.000000
118_RTPV_3-0,6,0.000000,0.000000,0.000000,919.794214,0.000000,118,23.128959,0.000000,0.0,0.000000
118_RTPV_3-1,6,0.000000,0.000000,0.000000,919.794214,0.000000,118,23.128959,0.000000,0.0,0.000000
118_RTPV_3-2,6,0.000000,0.000000,0.000000,919.794214,0.000000,118,23.128959,0.000000,0.0,0.000000
118_RTPV_3-3,6,0.000000,0.000000,0.000000,919.794214,0.000000,118,23.128959,0.000000,0.0,0.000000
118_RTPV_4-0,6,0.000000,0.100000,0.000000,919.794214,0.000000,118,23.128959,0.000000,2.3128959,0.000000
118_RTPV_4-1,6,0.000000,0.000000,0.000000,919.794214,0.000000,118,23.128959,0.000000,0.0,0.000000
118_RTPV_4-2,6,0.000000,0.000000,0.000000,919.794214,0.000000,118,23.128959,0.000000,0.0,0.000000
118_RTPV_4-3,6,0.000000,0.000000,0.000000,919.794214,0.000000,118,23.128959,0.000000,0.0,0.000000
118_RTPV_5-0,6,0.000000,0.000000,0.000000,919.794214,0.000000,118,23.128959,0.000000,0.0,0.000000
118_RTPV_5-1,6,0.000000,0.000000,0.000000,919.794214,0.000000,118,23.128959,0.000000,0.0,0.000000
118_RTPV_5-2,6,0.000000,0.000000,0.000000,919.794214,0.000000,118,23.128959,0.000000,0.0,0.000000
118_RTPV_5-3,6,0.000000,0.000000,0.000000,919.794214,0.000000,118,23.128959,0.000000,0.0,0.000000
118_RTPV_6-0,6,0.000000,0.100000,0.000000,919.794214,0.000000,118,23.128959,0.000000,2.3128959,0.000000
118_RTPV_6-1,6,0.000000,0.000000,0.000000,919.794214,0.000000,118,23.128959,0.000000,0.0,0.000000
118_RTPV_6-2,6,0.000000,0.000000,0.000000,919.794214,0.000000,118,23.128959,0.000000,0.0,0.000000
118_RTPV_6-3,6,0.000000,0.000000,0.000000,919.794214,0.000000,118,23.128959,0.000000,0.0,0.000000
320_RTPV_6-0,6,0.000000,0.000000,0.000000,0.000000,0.000000,320,23.128959,0.000000,0.0,0.000000
320_RTPV_6-1,6,0.000000,0.000000,0.000000,0.000000,0.000000,320,23.128959,0.000000,0.0,0.000000
320_RTPV_6-2,6,0.000000,0.000000,0.000000,0.000000,0.000000,320,23.128959,0.000000,0.0,0.000000
320_RTPV_6-3,6,0.000000,0.000000,0.000000,0.000000,0.000000,320,23.128959,0.000000,0.0,0.000000
118_RTPV_7-0,6,0.000000,0.100000,0.000000,919.794214,0.000000,118,23.128959,0.000000,2.3128959,0.000000
118_RTPV_7-1,6,0.000000,0.000000,0.000000,919.794214,0.000000,118,23.128959,0.000000,0.0,0.000000
118_RTPV_7-2,6,0.000000,0.000000,0.000000,919.794214,0.000000,118,23.128959,0.000000,0.0,0.000000
118_RTPV_7-3,6,0.000000,0.000000,0.000000,919.794214,0.000000,118,23.128959,0.000000,0.0,0.000000
118_RTPV_8-0,6,0.000000,0.100000,0.000000,919.794214,0.000000,118,23.128959,0.000000,2.3128959,0.000000
118_RTPV_8-1,6,0.000000,0.000000,0.000000,919.794214,0.000000,118,23.128959,0.000000,0.0,0.000000
118_RTPV_8-2,6,0.000000,0.000000,0.000000,919.794214,0.000000,118,23.128959,0.000000,0.0,0.000000
118_RTPV_8-3,6,0.000000,0.000000,0.000000,919.794214,0.000000,118,23.128959,0.000000,0.0,0.000000
118_RTPV_9-0,6,0.000000,0.100000,0.000000,919.794214,0.000000,118,23.128959,0.000000,2.3128959,0.000000
118_RTPV_9-1,6,0.000000,0.000000,0.000000,919.794214,0.000000,118,23.128959,0.000000,0.0,0.000000
118_RTPV_9-2,6,0.000000,0.000000,0.000000,919.794214,0.000000,118,23.128959,0.000000,0.0,0.000000
118_RTPV_9-3,6,0.000000,0.000000,0.000000,919.794214,0.000000,118,23.128959,0.000000,0.0,0.000000
118_RTPV_10-0,6,0.000000,0.000000,0.000000,919.794214,0.000000,118,23.128959,0.000000,0.0,0.000000
118_RTPV_10-1,6,0.000000,0.000000,0.000000,919.794214,0.000000,118,23.128959,0.000000,0.0,0.000000
118_RTPV_10-2,6,0.000000,0.000000,0.000000,919.794214,0.000000,118,23.128959,0.000000,0.0,0.000000
118_RTPV_10-3,6,0.000000,0.000000,0.000000,919.794214,0.000000,118,23.128959,0.000000,0.0,0.000000
213_RTPV_1-0,6,0.000000,0.100000,0.000000,0.000000,0.000000,213,23.128959,0.000000,2.3128959,0.000000
213_RTPV_1-1,6,0.000000,0.000000,0.000000,0.000000,0.000000,213,23.128959,0.000000,0.0,0.000000
213_RTPV_1-2,6,0.000000,0.000000,0.000000,0.000000,0.000000,213,23.128959,0.000000,0.0,0.000000
213_RTPV_1-3,6,0.000000,0.000000,0.000000,0.000000,0.000000,213,23.128959,0.000000,0.0,0.000000
309_WIND_1-0,6,0.000000,22.600000,0.000000,915.651997,0.000000,309,23.128959,0.000000,522.7144734,0.000000
309_WIND_1-1,6,0.000000,0.000000,0.000000,915.651997,0.000000,309,23.128959,0.000000,0.0,0.000000
309_WIND_1-2,6,0.000000,0.000000,0.000000,915.651997,0.000000,309,23.128959,0.000000,0.0,0.000000
309_WIND_1-3,6,0.000000,0.000000,0.000000,915.651997,0.000000,309,23.128959,0.000000,0.0,0.000000
317_WIND_1-0,6,0.000000,12.100000,0.000000,1496.050135,0.000000,317,23.128959,0.000000,279.8604039,0.000000
317_WIND_1-1,6,0.000000,0.000000,0.000000,1496.050135,0.000000,317,23.128959,0.000000,0.0,0.000000
317_WIND_1-2,6,0.000000,0.000000,0.000000,1496.050135,0.000000,317,23.128959,0.000000,0.0,0.000000
317_WIND_1-3,6,0.000000,0.000000,0.000000,1496.050135,0.000000,317,23.128959,0.000000,0.0,0.000000
303_WIND_1-0,6,0.000000,87.600000,0.000000,350.449162,0.000000,303,23.128959,0.000000,2026.0968083999996,0.000000
303_WIND_1-1,6,0.000000,0.000000,0.000000,350.449162,0.000000,303,23.128959,0.000000,0.0,0.000000
303_WIND_1-2,6,0.000000,0.000000,0.000000,350.449162,0.000000,303,23.128959,0.000000,0.0,0.000000
303_WIND_1-3,6,0.000000,0.000000,0.000000,350.449162,0.000000,303,23.128959,0.000000,0.0,0.000000
122_WIND_1-0,6,0.000000,18.500000,0.000000,0.000000,0.000000,122,23.128959,0.000000,427.8857415,0.000000
122_WIND_1-1,6,0.000000,0.000000,0.000000,0.000000,0.000000,122,23.128959,0.000000,0.0,0.000000
122_WIND_1-2,6,0.000000,0.000000,0.000000,0.000000,0.000000,122,23.128959,0.000000,0.0,0.000000
122_WIND_1-3,6,0.000000,0.000000,0.000000,0.000000,0.000000,122,23.128959,0.000000,0.0,0.000000
101_CT_1-0,7,97.863926,0.000000,0.000000,0.000000,97.863926,101,22.732463,97.863926,-0.0,97.863926
101_CT_1-1,7,97.863926,0.000000,0.000000,0.000000,97.863926,101,22.732463,97.863926,-0.0,97.863926
101_CT_1-2,7,98.070914,0.000000,0.000000,0.000000,98.070914,101,22.732463,98.070914,-0.0,98.070914
101_CT_1-3,7,107.136989,0.000000,0.000000,0.000000,107.136989,101,22.732463,107.136989,-0.0,107.136989
101_CT_2-0,7,97.863926,0.000000,0.000000,0.000000,97.863926,101,22.732463,97.863926,-0.0,97.863926
101_CT_2-1,7,97.863926,0.000000,0.000000,0.000000,97.863926,101,22.732463,97.863926,-0.0,97.863926
101_CT_2-2,7,98.070914,0.000000,0.000000,0.000000,98.070914,101,22.732463,98.070914,-0.0,98.070914
101_CT_2-3,7,107.136989,0.000000,0.000000,0.000000,107.136989,101,22.732463,107.136989,-0.0,107.136989
101_STEAM_3-0,7,14.191215,30.000000,19.183267,0.000000,14.191215,101,22.732463,14.191215,256.23744,14.191215
101_STEAM_3-1,7,14.191215,15.333333,9.804781,0.000000,14.191215,101,22.732463,14.191215,130.965799819584,14.191215
101_STEAM_3-2,7,16.971112,15.333333,11.725426,0.000000,16.971112,101,22.732463,16.971112,88.34071341288296,16.971112
101_STEAM_3-3,7,18.072501,15.333333,12.486381,0.000000,18.072501,101,22.732463,18.072501,71.452749113346,18.072501
101_STEAM_4-0,7,14.191215,30.000000,19.183267,0.000000,14.191215,101,22.732463,14.191215,256.23744,14.191215
101_STEAM_4-1,7,14.191215,15.333333,9.804781,0.000000,14.191215,101,22.732463,14.191215,130.965799819584,14.191215
101_STEAM_4-2,7,16.971112,15.333333,11.725426,0.000000,16.971112,101,22.732463,16.971112,88.34071341288296,16.971112
101_STEAM_4-3,7,18.072501,15.333333,12.486381,0.000000,18.072501,101,22.732463,18.072501,71.452749113346,18.072501
102_CT_1-0,7,88.973792,0.000000,0.000000,884.709057,0.000000,102,22.732463,88.973792,-0.0,88.973792
102_CT_1-1,7,88.973792,0.000000,0.000000,884.709057,0.000000,102,22.732463,88.973792,-0.0,88.973792
102_CT_1-2,7,94.665962,0.000000,0.000000,879.016887,0.000000,102,22.732463,94.665962,-0.0,94.665962
102_CT_1-3,7,99.581927,0.000000,0.000000,874.100922,0.000000,102,22.732463,99.581927,-0.0,99.581927
102_CT_2-0,7,88.973792,0.000000,0.000000,884.709057,0.000000,102,22.732463,88.973792,-0.0,88.973792
102_CT_2-1,7,88.973792,0.000000,0.000000,884.709057,0.000000,102,22.732463,88.973792,-0.0,88.973792
102_CT_2-2,7,94.665962,0.000000,0.000000,879.016887,0.000000,102,22.732463,94.665962,-0.0,94.665962
102_CT_2-3,7,99.581927,0.000000,0.000000,874.100922,0.000000,102,22.732463,99.581927,-0.0,99.581927
102_STEAM_3-0,7,18.463589,30.000000,24.958537,955.219260,0.000000,102,22.732463,18.463589,128.06622000000002,18.463589
102_STEAM_3-1,7,18.463589,15.333333,12.756586,955.219260,0.000000,102,22.732463,18.463589,65.45606657704201,18.463589
102_STEAM_3-2,7,20.846055,15.333333,14.402644,952.836793,0.000000,102,22.732463,20.846055,28.92492203786399,20.846055
102_STEAM_3-3,7,22.516107,15.333333,15.556491,951.166741,0.000000,102,22.732463,22.516107,3.317458594547962,22.516107
102_STEAM_4-0,7,18.463589,30.000000,24.958537,955.219260,0.000000,102,22.732463,18.463589,128.06622000000002,18.463589
102_STEAM_4-1,7,18.463589,15.333333,12.756586,955.219260,0.000000,102,22.732463,18.463589,65.45606657704201,18.463589
102_STEAM_4-2,7,20.846055,15.333333,14.402644,952.836793,0.000000,102,22.732463,20.846055,28.92492203786399,20.846055
102_STEAM_4-3,7,22.516107,15.333333,15.556491,951.166741,0.000000,102,22.732463,22.516107,3.317458594547962,22.516107
107_CC_1-0,7,23.206703,0.000000,0.000000,0.000000,23.206703,107,22.732463,23.206703,-0.0,23.206703
107_CC_1-1,7,23.206703,0.000000,0.000000,0.000000,23.206703,107,22.732463,23.206703,-0.0,23.206703
107_CC_1-2,7,26.790720,0.000000,0.000000,0.000000,26.790720,107,22.732463,26.790720,-0.0,26.790720
107_CC_1-3,7,30.530226,0.000000,0.000000,0.000000,30.530226,107,22.732463,30.530226,-0.0,30.530226
113_CT_1-0,7,26.817931,0.000000,0.000000,882.066238,0.000000,113,22.732463,26.817931,-0.0,26.817931
113_CT_1-1,7,26.817931,0.000000,0.000000,882.066238,0.000000,113,22.732463,26.817931,-0.0,26.817931
113_CT_1-2,7,29.550646,0.000000,0.000000,879.333522,0.000000,113,22.732463,29.550646,-0.0,29.550646
113_CT_1-3,7,30.308654,0.000000,0.000000,878.575514,0.000000,113,22.732463,30.308654,-0.0,30.308654
113_CT_2-0,7,26.817931,0.000000,0.000000,882.066238,0.000000,113,22.732463,26.817931,-0.0,26.817931
113_CT_2-1,7,26.817931,0.000000,0.000000,882.066238,0.000000,113,22.732463,26.817931,-0.0,26.817931
113_CT_2-2,7,29.550646,0.000000,0.000000,879.333522,0.000000,113,22.732463,29.550646,-0.0,29.550646
113_CT_2-3,7,30.308654,0.000000,0.000000,878.575514,0.000000,113,22.732463,30.308654,-0.0,30.308654
113_CT_3-0,7,26.817931,0.000000,0.000000,882.066238,0.000000,113,22.732463,26.817931,-0.0,26.817931
113_CT_3-1,7,26.817931,0.000000,0.000000,882.066238,0.000000,113,22.732463,26.817931,-0.0,26.817931
113_CT_3-2,7,29.550646,0.000000,0.000000,879.333522,0.000000,113,22.732463,29.550646,-0.0,29.550646
113_CT_3-3,7,30.308654,0.000000,0.000000,878.575514,0.000000,113,22.732463,30.308654,-0.0,30.308654
113_CT_4-0,7,26.817931,0.000000,0.000000,882.066238,0.000000,113,22.732463,26.817931,-0.0,26.817931
113_CT_4-1,7,26.817931,0.000000,0.000000,882.066238,0.000000,113,22.732463,26.817931,-0.0,26.817931
113_CT_4-2,7,29.550646,0.000000,0.000000,879.333522,0.000000,113,22.732463,29.550646,-0.0,29.550646
113_CT_4-3,7,30.308654,0.000000,0.000000,878.575514,0.000000,113,22.732463,30.308654,-0.0,30.308654
115_STEAM_1-0,7,124.503282,0.000000,0.000000,312.450228,0.000000,115,22.732463,124.503282,-0.0,124.503282
115_STEAM_1-1,7,124.503282,0.000000,0.000000,312.450228,0.000000,115,22.732463,124.503282,-0.0,124.503282
115_STEAM_1-2,7,125.051800,0.000000,0.000000,311.901710,0.000000,115,22.732463,125.051800,-0.0,125.051800
115_STEAM_1-3,7,133.641802,0.000000,0.000000,303.311708,0.000000,115,22.732463,133.641802,-0.0,133.641802
115_STEAM_2-0,7,124.503282,0.000000,0.000000,312.450228,0.000000,115,22.732463,124.503282,-0.0,124.503282
115_STEAM_2-1,7,124.503282,0.000000,0.000000,312.450228,0.000000,115,22.732463,124.503282,-0.0,124.503282
115_STEAM_2-2,7,125.051800,0.000000,0.000000,311.901710,0.000000,115,22.732463,125.051800,-0.0,125.051800
115_STEAM_2-3,7,133.641802,0.000000,0.000000,303.311708,0.000000,115,22.732463,133.641802,-0.0,133.641802
115_STEAM_3-0,7,20.400004,62.000000,56.990660,416.553506,0.000000,115,22.732463,20.400004,144.612458,20.400004
115_STEAM_3-1,7,20.400004,31.000000,28.495330,416.553506,0.000000,115,22.732463,20.400004,72.306229,20.400004
115_STEAM_3-2,7,22.492854,31.000000,31.418685,414.460656,0.000000,115,22.732463,22.492854,7.427878999999937,22.492854
115_STEAM_3-3,7,27.050616,0.000000,0.000000,409.902894,0.000000,115,22.732463,27.050616,-0.0,27.050616
116_STEAM_1-0,7,19.685475,62.000000,54.994510,476.024175,0.000000,116,22.732463,19.685475,188.91325599999993,19.685475
116_STEAM_1-1,7,19.685475,31.000000,27.497255,476.024175,0.000000,116,22.732463,19.685475,94.45662799999997,19.685475
116_STEAM_1-2,7,21.473910,31.000000,29.995395,474.235739,0.000000,116,22.732463,21.473910,39.01514299999997,21.473910
116_STEAM_1-3,7,23.875403,31.000000,33.349871,471.834247,0.000000,116,22.732463,23.875403,-35.431139999999985,23.875403
118_CC_1-0,7,22.576974,170.000000,52.847314,0.000000,22.576974,118,22.732463,22.576974,26.433129999999885,22.576974
118_CC_1-1,7,22.576974,61.666667,19.170104,0.000000,22.576974,118,22.732463,22.576974,9.588488385162957,22.576974
118_CC_1-2,7,27.754751,0.000000,0.000000,0.000000,27.754751,118,22.732463,27.754751,-0.0,27.754751
118_CC_1-3,7,32.462174,0.000000,0.000000,0.000000,32.462174,118,22.732463,32.462174,-0.0,32.462174
123_STEAM_2-0,7,19.429682,62.000000,54.279912,911.153830,0.000000,123,22.732463,19.429682,204.77242199999998,19.429682
123_STEAM_2-1,7,19.429682,31.000000,27.139956,911.153830,0.000000,123,22.732463,19.429682,102.38621099999999,19.429682
123_STEAM_2-2,7,22.968501,31.000000,32.083084,907.615010,0.000000,123,22.732463,22.968501,-7.31717800000002,22.968501
123_STEAM_2-3,7,33.035322,0.000000,0.000000,897.548190,0.000000,123,22.732463,33.035322,-0.0,33.035322
123_STEAM_3-0,7,19.983547,140.000000,126.061472,910.599964,0.000000,123,22.732463,19.983547,384.8482399999997,19.983547
123_STEAM_3-1,7,19.983547,70.000000,63.030736,910.599964,0.000000,123,22.732463,19.983547,192.42411999999985,19.983547
123_STEAM_3-2,7,21.647258,70.000000,68.278297,908.936254,0.000000,123,22.732463,21.647258,75.96434999999988,21.647258
123_STEAM_3-3,7,23.437807,70.000000,73.925925,907.145705,0.000000,123,22.732463,23.437807,-49.37408000000001,23.437807
123_CT_1-0,7,26.265946,0.000000,0.000000,904.317566,0.000000,123,22.732463,26.265946,-0.0,26.265946
123_CT_1-1,7,26.265946,0.000000,0.000000,904.317566,0.000000,123,22.732463,26.265946,-0.0,26.265946
123_CT_1-2,7,29.803316,0.000000,0.000000,900.780196,0.000000,123,22.732463,29.803316,-0.0,29.803316
123_CT_1-3,7,31.089986,0.000000,0.000000,899.493526,0.000000,123,22.732463,31.089986,-0.0,31.089986
123_CT_4-0,7,26.265946,0.000000,0.000000,904.317566,0.000000,123,22.732463,26.265946,-0.0,26.265946
123_CT_4-1,7,26.265946,0.000000,0.000000,904.317566,0.000000,123,22.732463,26.265946,-0.0,26.265946
123_CT_4-2,7,29.803316,0.000000,0.000000,900.780196,0.000000,123,22.732463,29.803316,-0.0,29.803316
123_CT_4-3,7,31.089986,0.000000,0.000000,899.493526,0.000000,123,22.732463,31.089986,-0.0,31.089986
123_CT_5-0,7,26.265946,0.000000,0.000000,904.317566,0.000000,123,22.732463,26.265946,-0.0,26.265946
123_CT_5-1,7,26.265946,0.000000,0.000000,904.317566,0.000000,123,22.732463,26.265946,-0.0,26.265946
123_CT_5-2,7,29.803316,0.000000,0.000000,900.780196,0.000000,123,22.732463,29.803316,-0.0,29.803316
123_CT_5-3,7,31.089986,0.000000,0.000000,899.493526,0.000000,123,22.732463,31.089986,-0.0,31.089986
201_CT_1-0,7,82.474369,0.000000,0.000000,1175.899372,0.000000,201,22.732463,82.474369,-0.0,82.474369
201_CT_1-1,7,82.474369,0.000000,0.000000,1175.899372,0.000000,201,22.732463,82.474369,-0.0,82.474369
201_CT_1-2,7,83.902586,0.000000,0.000000,1174.471155,0.000000,201,22.732463,83.902586,-0.0,83.902586
201_CT_1-3,7,111.587231,0.000000,0.000000,1146.786510,0.000000,201,22.732463,111.587231,-0.0,111.587231
201_CT_2-0,7,82.474369,0.000000,0.000000,1175.899372,0.000000,201,22.732463,82.474369,-0.0,82.474369
201_CT_2-1,7,82.474369,0.000000,0.000000,1175.899372,0.000000,201,22.732463,82.474369,-0.0,82.474369
201_CT_2-2,7,83.902586,0.000000,0.000000,1174.471155,0.000000,201,22.732463,83.902586,-0.0,83.902586
201_CT_2-3,7,111.587231,0.000000,0.000000,1146.786510,0.000000,201,22.732463,111.587231,-0.0,111.587231
201_STEAM_3-0,7,22.186325,30.000000,29.990823,1236.187415,0.000000,201,22.732463,22.186325,16.384139999999974,22.186325
201_STEAM_3-1,7,22.186325,15.333333,15.328643,1236.187415,0.000000,201,22.732463,22.186325,8.374115817953987,22.186325
201_STEAM_3-2,7,23.444149,15.333333,16.197680,1234.929591,0.000000,201,22.732463,23.444149,-10.912518429438004,23.444149
201_STEAM_3-3,7,25.758968,15.333333,17.797000,1232.614772,0.000000,201,22.732463,25.758968,-46.406408991165,25.758968
202_CT_1-0,7,81.097898,0.000000,0.000000,1005.410069,0.000000,202,22.732463,81.097898,-0.0,81.097898
202_CT_1-1,7,81.097898,0.000000,0.000000,1005.410069,0.000000,202,22.732463,81.097898,-0.0,81.097898
202_CT_1-2,7,87.369635,0.000000,0.000000,999.138332,0.000000,202,22.732463,87.369635,-0.0,87.369635
202_CT_1-3,7,97.843228,0.000000,0.000000,988.664739,0.000000,202,22.732463,97.843228,-0.0,97.843228
202_CT_2-0,7,81.097898,0.000000,0.000000,1005.410069,0.000000,202,22.732463,81.097898,-0.0,81.097898
202_CT_2-1,7,81.097898,0.000000,0.000000,1005.410069,0.000000,202,22.732463,81.097898,-0.0,81.097898
202_CT_2-2,7,87.369635,0.000000,0.000000,999.138332,0.000000,202,22.732463,87.369635,-0.0,87.369635
202_CT_2-3,7,97.843228,0.000000,0.000000,988.664739,0.000000,202,22.732463,97.843228,-0.0,97.843228
202_STEAM_3-0,7,21.116646,30.000000,28.544862,1065.391321,0.000000,202,22.732463,21.116646,48.474509999999995,21.116646
202_STEAM_3-1,7,21.116646,15.333333,14.589596,1065.391321,0.000000,202,22.732463,21.116646,24.775860128060998,21.116646
202_STEAM_3-2,7,21.287879,15.333333,14.707902,1065.220088,0.000000,202,22.732463,21.287879,22.150287518471984,21.287879
202_STEAM_3-3,7,27.274699,0.000000,0.000000,1059.233268,0.000000,202,22.732463,27.274699,-0.0,27.274699
202_STEAM_4-0,7,21.116646,30.000000,28.544862,1065.391321,0.000000,202,22.732463,21.116646,48.474509999999995,21.116646
202_STEAM_4-1,7,21.116646,15.333333,14.589596,1065.391321,0.000000,202,22.732463,21.116646,24.775860128060998,21.116646
202_STEAM_4-2,7,21.287879,15.333333,14.707902,1065.220088,0.000000,202,22.732463,21.287879,22.150287518471984,21.287879
202_STEAM_4-3,7,27.274699,0.000000,0.000000,1059.233268,0.000000,202,22.732463,27.274699,-0.0,27.274699
207_CT_1-0,7,34.223085,0.000000,0.000000,0.000000,34.223085,207,22.732463,34.223085,-0.0,34.223085
207_CT_1-1,7,34.223085,0.000000,0.000000,0.000000,34.223085,207,22.732463,34.223085,-0.0,34.223085
207_CT_1-2,7,36.854733,0.000000,0.000000,0.000000,36.854733,207,22.732463,36.854733,-0.0,36.854733
207_CT_1-3,7,42.584495,0.000000,0.000000,0.000000,42.584495,207,22.732463,42.584495,-0.0,42.584495
207_CT_2-0,7,34.223085,0.000000,0.000000,0.000000,34.223085,207,22.732463,34.223085,-0.0,34.223085
207_CT_2-1,7,34.223085,0.000000,0.000000,0.000000,34.223085,207,22.732463,34.223085,-0.0,34.223085
207_CT_2-2,7,36.854733,0.000000,0.000000,0.000000,36.854733,207,22.732463,36.854733,-0.0,36.854733
207_CT_2-3,7,42.584495,0.000000,0.000000,0.000000,42.584495,207,22.732463,42.584495,-0.0,42.584495
213_CC_3-0,7,24.621651,0.000000,0.000000,374.078497,0.000000,213,22.732463,24.621651,-0.0,24.621651
213_CC_3-1,7,24.621651,0.000000,0.000000,374.078497,0.000000,213,22.732463,24.621651,-0.0,24.621651
213_CC_3-2,7,27.128908,0.000000,0.000000,371.571241,0.000000,213,22.732463,27.128908,-0.0,27.128908
213_CC_3-3,7,34.009288,0.000000,0.000000,364.690861,0.000000,213,22.732463,34.009288,-0.0,34.009288
213_CT_1-0,7,26.817931,0.000000,0.000000,371.882218,0.000000,213,22.732463,26.817931,-0.0,26.817931
213_CT_1-1,7,26.817931,0.000000,0.000000,371.882218,0.000000,213,22.732463,26.817931,-0.0,26.817931
213_CT_1-2,7,29.550646,0.000000,0.000000,369.149502,0.000000,213,22.732463,29.550646,-0.0,29.550646
213_CT_1-3,7,30.308654,0.000000,0.000000,368.391495,0.000000,213,22.732463,30.308654,-0.0,30.308654
213_CT_2-0,7,26.817931,0.000000,0.000000,371.882218,0.000000,213,22.732463,26.817931,-0.0,26.817931
213_CT_2-1,7,26.817931,0.000000,0.000000,371.882218,0.000000,213,22.732463,26.817931,-0.0,26.817931
213_CT_2-2,7,29.550646,0.000000,0.000000,369.149502,0.000000,213,22.732463,29.550646,-0.0,29.550646
213_CT_2-3,7,30.308654,0.000000,0.000000,368.391495,0.000000,213,22.732463,30.308654,-0.0,30.308654
215_CT_4-0,7,25.919983,0.000000,0.000000,735.547445,0.000000,215,22.732463,25.919983,-0.0,25.919983
215_CT_4-1,7,25.919983,0.000000,0.000000,735.547445,0.000000,215,22.732463,25.919983,-0.0,25.919983
215_CT_4-2,7,27.160006,0.000000,0.000000,734.307422,0.000000,215,22.732463,27.160006,-0.0,27.160006
215_CT_4-3,7,32.734280,0.000000,0.000000,728.733148,0.000000,215,22.732463,32.734280,-0.0,32.734280
215_CT_5-0,7,25.919983,0.000000,0.000000,735.547445,0.000000,215,22.732463,25.919983,-0.0,25.919983
